"playerId"|"goals"|"assists"|"matches"|"penalties"
22338|16|10|33|1
22445|45|18|33|1
22446|13|4|30|0
22499|0|1|4|0
21360|0|0|2|0
22487|9|0|27|1
21042|4|9|15|1
21403|1|0|2|0
21404|0|0|37|0
21373|27|14|39|5
21372|47|24|62|1
21543|0|0|2|0
21541|5|4|10|2
21542|3|1|9|1
21544|10|5|9|0
21730|8|4|12|1
21898|5|5|4|0
21589|8|8|13|0
21981|2|5|13|0
21868|2|3|8|0
21869|2|2|4|0
22100|0|0|6|0
21506|4|5|6|2
22394|0|0|1|0
20865|0|0|2|0
21997|21|15|28|1
21996|20|9|30|5
22002|1|1|4|0
22000|27|19|20|3
21999|9|9|16|3
435|13|14|27|3
22040|1|0|2|0
22001|1|2|2|0
21995|7|4|17|2
3606|23|10|28|3
22223|0|3|4|0
22212|2|1|10|0
22211|0|1|4|1
22214|26|3|20|2
22213|25|10|21|2
22239|7|8|16|0
21009|0|1|15|0
21682|2|3|10|1
22010|17|11|22|0
22018|13|8|32|1
19768|14|18|47|7
22024|0|1|26|0
22025|0|0|2|0
21990|3|0|4|0
22014|20|12|25|3
22015|0|0|17|0
22017|53|18|52|1
21986|35|30|67|6
21988|13|5|20|1
22016|3|2|17|0
22159|1|3|45|0
22184|86|34|33|4
21695|16|16|40|1
21664|24|16|32|4
21685|4|3|14|1
21687|5|1|8|0
21686|1|0|12|0
21734|65|21|45|0
22157|77|11|35|0
22130|6|2|6|1
22167|7|4|8|0
21693|31|32|56|0
21690|0|2|10|0
21692|1|0|7|0
21691|0|1|7|1
19686|10|0|12|1
21673|26|12|27|2
21669|40|22|50|7
21689|1|0|2|0
21688|7|4|8|0
21708|3|1|18|0
21707|5|3|25|1
21713|2|1|23|0
21714|0|1|26|0
20629|0|0|4|0
21710|4|4|26|0
22485|0|0|10|0
22310|30|17|36|0
22484|0|2|14|0
22490|4|2|19|0
22316|6|10|24|0
22341|34|19|25|0
22343|36|17|12|1
16610|12|15|25|0
21674|0|1|4|1
22402|0|0|3|0
22183|3|4|43|1
22324|85|41|50|4
21694|1|1|20|0
22104|2|10|34|0
21712|1|0|10|0
21715|35|13|33|1
21835|4|2|14|0
22188|0|1|16|0
22342|32|14|16|0
22319|25|10|18|0
22318|0|0|4|0
22315|9|6|14|0
22311|18|9|31|0
22312|1|0|17|0
20557|3|10|11|1
21985|5|6|18|1
21267|1|4|11|1
22417|0|0|5|0
22416|9|4|15|0
18220|2|1|2|0
22105|10|7|22|0
22108|1|2|21|1
22107|4|5|26|0
22194|29|31|39|0
22195|26|21|53|1
22196|13|3|20|1
22193|4|14|36|0
22197|84|21|45|3
22136|10|15|24|0
22137|1|2|18|2
22139|0|0|2|0
22156|0|0|2|0
22138|26|3|25|1
22133|0|0|8|0
22134|39|13|30|0
22140|17|7|18|0
22190|2|4|15|0
22148|23|3|30|0
22155|30|18|25|0
22179|14|7|23|0
22144|17|11|30|0
22152|30|12|37|0
22151|34|9|37|1
22146|18|7|30|0
22176|8|5|50|0
22173|82|17|48|2
22215|5|13|48|1
22175|12|13|38|0
22163|1|0|12|0
22170|64|18|53|0
22171|4|2|10|0
22106|18|11|36|0
22177|5|6|27|0
22168|44|9|48|0
22174|26|16|43|0
22165|3|4|39|1
22135|0|1|4|0
22166|29|34|41|0
22164|1|13|42|1
22162|16|14|39|2
22169|4|3|44|0
22161|13|7|26|0
22228|14|7|29|0
22222|6|5|13|1
22203|71|26|39|1
22201|1|1|22|0
22397|9|6|54|0
22264|0|1|4|0
22440|0|2|8|0
22464|0|0|2|0
22465|0|0|2|0
22463|59|11|43|1
22466|1|0|4|0
22321|5|10|36|0
22459|1|0|4|0
22460|0|1|16|0
22122|0|0|6|0
22123|6|3|6|0
22125|0|1|4|1
22121|11|5|10|3
22202|2|0|2|0
22295|13|3|10|3
22320|1|2|4|0
22547|61|32|70|3
22554|49|30|72|23
22527|12|8|23|10
22529|9|8|51|5
23675|69|61|48|10
22544|56|54|66|19
22543|8|7|33|4
22542|78|32|66|7
22514|9|12|29|3
22517|0|0|18|0
22513|16|13|28|9
22516|37|50|52|10
22571|14|10|35|16
23768|7|4|27|2
22574|10|3|13|0
22526|38|29|25|4
22528|8|7|7|2
22530|12|7|18|2
22515|17|13|22|5
22577|0|2|17|0
23054|8|6|6|1
22573|8|19|8|1
22558|0|0|29|0
22546|6|3|37|5
22523|7|11|44|0
23712|9|8|11|5
22524|14|20|27|3
22509|14|15|29|1
22562|0|0|5|0
22556|20|13|21|8
22557|16|12|33|9
22559|1|1|18|3
22593|29|16|39|5
22545|0|0|1|0
22563|0|0|8|0
23349|31|25|33|5
22592|12|2|42|5
23581|15|3|19|9
23149|5|7|10|0
23452|10|5|4|2
23457|11|9|6|0
23722|1|1|2|0
22532|39|39|17|9
22531|47|40|15|6
23225|4|2|8|1
23537|0|0|1|0
2048|0|0|3|0
23448|4|2|10|2
22525|17|17|30|6
22599|12|10|23|3
22831|2|3|18|1
22834|0|0|23|0
22730|1|1|16|1
22589|6|6|24|2
20899|8|7|33|1
22963|72|50|38|10
22621|0|1|3|0
22708|4|1|4|0
23589|0|0|1|0
23259|0|0|5|0
23260|0|0|6|0
22712|0|1|22|0
22814|0|0|1|0
22812|15|6|41|1
23491|0|0|5|0
23552|6|5|23|7
23288|0|1|10|0
23076|0|0|25|0
23077|1|2|7|2
23508|0|0|1|0
11314|0|0|1|1
1251|0|1|1|0
4948|1|1|1|0
23287|0|0|13|0
23909|1|0|4|0
23390|59|22|26|6
23023|0|1|55|0
23596|30|19|44|4
23300|1|0|7|0
23298|0|0|5|0
23626|21|9|27|0
23232|4|6|27|2
23055|22|16|28|2
23507|2|2|18|3
23200|0|0|11|0
21324|0|1|11|0
22830|1|0|7|1
23353|1|2|13|0
23676|12|3|18|0
23289|1|0|18|1
23219|31|18|27|0
23216|8|4|31|0
23227|40|23|32|0
23336|6|3|29|0
23496|2|2|14|0
22841|9|7|45|0
22684|23|13|23|0
23324|10|3|12|0
23776|6|5|24|0
23325|0|2|14|0
22683|4|2|17|0
23677|5|2|13|0
23869|34|18|24|0
23328|11|12|14|0
23326|1|0|15|0
23321|6|3|16|0
23322|34|6|22|0
23329|20|6|14|0
19985|3|2|29|0
22801|1|2|32|1
21819|0|0|29|0
23725|13|7|29|0
22874|5|16|40|1
22877|13|7|34|0
22875|12|5|33|1
22895|23|9|41|0
23813|0|0|11|0
22699|1|0|13|0
23786|2|1|5|0
22696|4|1|13|1
23296|1|2|10|0
23785|2|3|12|0
22762|3|5|34|0
22609|5|10|52|0
22605|13|13|53|1
22606|7|5|48|1
22610|26|9|44|1
23486|0|0|12|0
23308|2|5|37|0
23651|0|1|10|0
23139|18|3|29|1
23799|6|6|22|0
22520|0|0|14|0
23140|3|6|25|2
22716|18|7|45|2
22956|34|12|37|0
23081|1|3|8|0
23910|0|1|8|0
22884|2|3|17|0
22883|1|1|11|0
18453|0|0|19|0
23760|1|2|25|0
23226|12|5|21|1
23264|7|5|17|5
23008|6|10|30|2
20828|6|4|23|0
20788|4|4|28|0
2027|20|8|8|1
22969|35|40|45|1
22748|42|21|32|0
22968|19|9|17|0
23810|67|19|39|1
21651|31|26|34|1
23871|35|22|30|2
22728|109|61|77|7
22799|10|12|33|1
22925|21|19|21|1
22800|24|11|28|1
22802|2|1|23|0
23594|2|4|16|0
22629|21|16|35|3
6593|2|2|5|1
22570|0|0|6|0
22569|0|0|11|0
22678|9|4|20|4
23079|12|3|14|8
23045|0|1|7|0
23046|5|3|17|2
23233|2|1|3|5
23222|0|0|11|0
23249|1|1|7|1
1785|2|1|19|7
23700|1|3|9|1
23536|1|0|8|0
22732|2|3|16|9
23797|1|3|11|1
23796|2|4|13|0
23878|0|0|1|0
23080|0|2|15|1
23049|6|4|11|0
23051|2|1|3|0
23050|12|4|24|1
23236|0|1|11|0
23234|1|1|6|1
23235|0|0|4|0
23237|1|1|13|0
23399|8|1|12|0
23398|0|0|7|0
23395|0|0|3|0
23535|2|0|2|0
23533|0|1|10|0
23526|0|1|7|1
23525|0|0|1|0
23755|0|0|2|0
23756|0|0|9|0
23761|0|0|9|0
23859|0|0|8|0
23248|5|1|5|0
20845|3|3|14|0
23238|2|1|11|0
23239|3|3|18|2
22890|0|1|29|0
22733|0|0|11|0
22537|4|2|9|0
22738|5|0|4|6
22764|0|0|2|0
22535|8|4|8|3
22536|1|2|11|1
23681|3|2|8|0
23881|2|0|14|0
22534|1|2|11|1
23843|0|0|2|0
22521|0|0|3|0
21200|2|0|6|0
22561|0|0|9|1
22576|2|1|2|0
22575|1|2|4|0
22519|22|12|26|2
22518|10|6|28|2
20847|11|4|27|2
22533|12|1|13|0
21566|12|3|22|0
20595|31|2|30|2
22501|0|0|4|0
22508|1|1|16|1
22539|0|1|2|0
22538|56|30|10|0
22522|0|0|1|0
23074|0|0|4|0
22259|37|9|27|2
22915|0|0|21|0
20831|1|0|8|0
20833|5|5|17|0
23047|5|9|18|1
23048|6|2|25|1
22898|15|4|17|0
22781|10|9|19|0
22779|3|3|12|0
22780|3|0|6|0
21785|9|3|19|1
20609|5|2|8|0
23335|1|0|6|0
23685|0|0|6|0
23803|0|1|25|0
23802|0|0|2|0
22540|9|6|21|0
23408|0|0|3|0
22541|15|13|21|0
23364|7|6|13|0
23369|2|3|17|0
23388|4|3|17|0
23368|10|4|21|0
23365|3|0|11|0
23367|1|1|20|0
23363|5|8|19|0
23366|18|5|22|0
23387|90|7|30|0
22929|1|3|12|0
22897|1|4|16|0
22899|1|1|8|0
22903|5|0|14|0
23392|0|0|6|0
22904|0|0|1|0
22930|48|0|13|0
22050|33|3|20|0
22054|0|1|4|0
23397|0|0|6|0
23411|0|4|12|0
23417|12|6|16|0
22937|31|12|19|0
22938|0|0|4|0
22677|16|6|28|0
22507|1|2|15|0
22797|3|5|17|0
22796|47|6|13|0
23394|2|2|8|0
22782|2|1|12|0
22051|0|0|2|0
22049|1|4|14|0
22902|2|0|3|0
23389|0|0|4|0
23587|37|9|16|0
23418|15|11|14|1
23794|0|4|4|0
23386|0|0|2|0
21565|0|0|3|0
22625|2|2|13|1
22769|11|4|19|3
23338|7|6|28|3
22586|6|5|19|6
22627|0|2|23|1
22587|6|8|15|1
23791|0|1|23|1
23829|6|6|28|1
20938|9|7|55|7
22652|21|15|52|2
22626|3|1|7|1
22795|3|0|7|4
22057|14|12|26|1
22628|3|0|5|1
22590|7|3|16|1
22600|0|0|1|0
20940|3|3|13|0
21289|0|0|1|0
23534|2|1|2|0
23416|9|11|10|2
23588|0|0|1|0
23809|0|1|19|0
23396|0|1|13|1
23415|0|0|7|0
23391|1|2|18|0
22766|0|0|8|0
23401|2|4|11|1
23393|2|0|4|0
22770|0|2|5|0
22775|4|5|6|0
22660|14|4|8|0
22614|26|12|20|4
22613|4|2|19|1
19774|2|0|15|0
22774|0|4|14|0
21971|30|3|9|0
23551|1|2|4|1
23691|6|8|14|0
23775|12|9|12|4
22408|93|76|47|1
22686|0|3|18|0
23014|0|1|6|1
22653|1|1|23|3
23101|6|0|24|1
22651|4|3|28|1
22649|15|6|27|1
22650|4|2|25|0
23100|4|7|24|3
22648|0|2|25|0
23600|7|1|19|0
21648|0|0|4|0
20936|28|12|30|2
22794|48|9|25|0
22849|7|6|18|0
22851|12|0|18|1
23162|5|2|16|0
23177|0|0|2|0
23163|5|2|6|0
23164|2|0|19|0
23165|2|2|10|0
22974|0|0|27|0
22852|0|0|4|0
23459|0|0|16|0
22857|8|7|10|0
22848|17|3|12|1
22847|0|0|4|0
20981|16|9|21|0
20982|60|8|27|0
23445|7|3|16|1
23446|18|15|25|0
20667|29|11|32|0
20674|0|3|8|0
22927|3|9|23|0
23592|1|2|6|0
23590|48|12|41|0
23086|0|3|33|0
23591|3|4|31|0
23091|54|31|35|0
23089|56|18|32|0
23610|0|11|45|0
23612|33|42|35|0
23611|73|50|57|0
23616|43|15|30|0
23620|19|18|33|0
23621|21|8|27|1
23609|27|36|34|1
23613|136|30|36|0
23618|7|2|13|0
23615|64|18|34|0
23608|38|14|33|0
23614|27|14|20|1
23087|3|6|15|0
23593|1|2|12|0
22855|2|3|16|0
22850|0|1|4|0
23161|1|1|4|0
23625|0|0|6|0
23619|2|0|20|0
22856|20|11|16|1
23092|0|0|21|0
23597|0|4|16|0
23090|13|4|12|0
23085|36|24|19|1
23088|10|3|14|0
23852|0|1|4|0
23849|0|1|6|0
23617|1|0|10|0
22854|18|3|14|0
23882|15|10|28|0
22752|0|1|16|0
22753|1|2|12|0
22747|14|5|16|0
22746|0|0|3|0
22772|0|0|13|0
22970|1|1|5|0
22740|15|5|16|0
22757|7|4|16|0
22750|0|3|3|0
23062|1|3|14|0
23068|0|1|7|0
23094|0|0|19|0
23070|32|7|16|0
23065|15|4|16|1
23059|13|4|14|0
23071|2|0|15|0
22991|9|5|12|1
22993|3|2|12|1
23004|6|5|15|0
23001|4|5|13|0
22997|27|6|16|0
22998|4|6|12|0
23000|15|12|16|1
22996|2|4|13|0
10636|14|10|16|3
23179|7|10|17|2
23734|8|10|26|0
23873|11|2|14|0
23640|62|24|30|1
23644|3|1|17|0
23653|2|8|19|0
23252|2|4|13|1
22442|13|7|28|6
23251|0|0|1|0
23211|0|0|7|0
23255|27|17|28|5
23254|11|9|28|4
22623|4|0|20|0
23301|38|27|25|5
23320|0|1|1|0
23560|7|2|13|2
23711|0|0|1|0
23655|7|7|27|2
23856|0|0|1|1
23168|0|1|19|0
23166|11|4|18|3
23176|11|8|16|0
23178|7|5|12|4
23167|3|0|24|1
23173|6|5|13|0
23175|3|3|8|0
20383|0|1|20|0
23172|19|14|21|2
23169|15|2|14|2
23170|10|13|18|6
23174|0|0|17|0
23181|1|1|6|0
23503|5|1|14|1
23488|0|0|3|0
23489|0|2|4|0
23669|1|2|10|0
23670|0|0|2|0
23721|13|4|11|1
23763|1|0|2|0
23171|2|3|14|2
23867|0|0|2|0
23872|0|1|3|2
23886|8|6|20|6
23888|12|4|8|0
23868|1|1|2|1
23889|1|0|2|1
22292|4|0|8|0
23694|0|0|20|0
23695|5|2|6|0
23696|4|5|6|0
23656|0|0|4|0
23658|5|3|10|0
23661|2|1|13|0
23659|2|0|6|0
23736|7|3|17|0
23835|0|0|3|0
23660|2|3|14|1
23639|0|0|1|0
23666|0|1|12|0
23663|0|1|4|0
23745|3|2|11|0
23668|0|1|4|0
23667|0|0|6|0
23665|0|0|4|0
23664|0|0|12|0
23641|0|1|10|0
23643|2|4|12|0
23650|4|13|22|0
23648|0|1|6|0
23652|0|2|12|0
23645|0|0|12|0
23714|5|2|16|0
21508|26|10|18|1
23749|48|12|26|0
23719|11|5|18|0
23716|26|10|24|0
23717|2|4|10|0
23720|17|3|18|3
23718|6|9|16|0
23638|2|1|11|0
23649|3|3|4|0
23647|3|0|4|0
23637|9|3|12|0
23662|0|0|2|0
23819|2|0|12|0
23820|2|0|10|0
23654|2|2|6|0
23846|0|0|7|0
23876|0|0|6|0
22724|4|6|18|0
23506|0|0|15|0
23524|1|3|7|3
23569|0|0|25|0
23807|8|3|24|0
23084|0|0|2|0
23502|1|1|6|0
23262|0|0|6|0
23268|4|2|11|0
23425|2|5|20|0
23460|4|2|16|1
23132|0|0|16|0
22503|2|2|6|0
22754|0|3|9|0
22833|4|0|8|0
18769|7|1|12|0
22361|3|2|4|0
23555|0|0|2|0
23509|0|2|10|1
23603|6|3|8|1
6800|0|1|12|0
23350|0|0|2|0
23356|18|5|24|5
23351|0|1|10|1
23347|40|7|13|2
22505|2|6|14|0
23332|10|4|10|0
23340|0|0|24|0
23342|15|10|22|1
23343|5|6|26|1
23345|0|1|10|0
23341|3|1|19|0
23339|2|0|13|0
23346|0|0|10|0
20551|10|1|20|0
22481|3|6|16|1
23009|1|3|20|1
23282|2|2|12|0
23283|1|2|11|0
23352|5|7|22|0
23344|14|23|17|3
22480|12|6|31|2
23861|12|7|14|1
23765|0|0|4|0
23764|0|2|4|0
21275|0|0|7|0
22964|2|2|5|0
22697|2|6|19|0
22917|30|23|29|1
22931|0|1|18|1
22932|5|4|22|1
22933|0|1|14|0
22934|2|3|28|0
22791|0|1|15|0
23295|2|5|6|0
23501|1|1|6|0
22803|14|7|21|1
23752|4|2|16|1
23753|0|0|15|2
23746|0|0|16|0
23884|0|0|2|0
23710|0|0|15|0
22698|0|1|11|0
23781|22|13|19|0
23788|3|2|25|0
9754|1|4|14|1
7439|2|2|16|3
22552|24|16|50|2
22551|40|30|50|2
22548|0|0|3|0
13569|2|2|10|0
22578|0|0|1|0
23348|0|0|3|2
22685|0|1|1|0
23631|7|3|10|1
23682|1|1|9|0
1327|6|2|7|1
10559|0|1|1|0
4418|20|16|26|1
22585|0|7|22|1
14513|5|5|6|0
22555|2|4|5|2
22230|1|1|3|0
23693|1|0|7|1
23740|10|7|19|0
23741|2|0|16|0
22783|4|0|4|0
308|25|9|22|2
23007|0|1|22|0
22711|35|18|30|3
22710|5|4|17|0
23006|44|30|31|5
23355|4|2|16|2
23112|6|4|25|0
23705|2|2|16|0
22550|20|12|30|0
6709|2|1|3|0
20640|1|0|2|0
23146|0|4|20|0
23145|7|6|17|5
23147|0|1|4|0
23148|3|3|18|2
21068|3|2|8|0
22553|2|1|8|0
23113|0|0|4|0
20639|0|0|1|0
21494|4|1|7|0
9973|0|0|3|0
21968|10|12|12|1
23733|9|5|18|0
23400|0|0|8|0
23899|1|2|13|0
23052|0|1|2|0
22679|2|4|18|0
23005|0|0|4|0
23299|0|0|2|1
22763|0|0|2|0
22695|29|6|32|2
22691|1|2|28|0
22694|1|0|28|0
22692|3|4|25|2
22594|0|0|24|0
22595|11|3|24|4
22591|1|1|8|0
22596|0|0|8|0
20993|39|13|40|2
20995|0|0|6|0
22693|9|0|20|0
21539|15|8|28|0
22241|5|3|24|0
22598|0|6|24|0
22597|4|8|28|1
22244|11|6|17|0
22620|0|0|4|0
21474|2|4|3|0
22602|4|7|56|2
22601|0|2|49|0
22604|2|0|13|0
22608|15|10|40|2
22612|3|9|39|0
22688|54|17|53|1
22622|1|6|27|0
23405|22|8|11|0
22624|8|1|17|0
23292|11|11|26|0
23404|3|1|2|1
23893|30|15|17|0
22804|35|18|29|0
23795|11|8|33|4
22805|0|3|37|0
23770|4|1|9|0
22722|100|36|66|1
22726|32|21|52|2
22843|0|1|11|0
22879|41|11|48|7
22880|1|0|29|0
22876|31|12|42|0
22878|13|13|24|1
22844|2|5|16|0
22842|0|0|2|0
23523|12|6|19|2
22881|5|1|23|2
22725|0|3|16|0
23890|0|1|13|0
23857|0|0|4|0
22709|13|27|33|1
23330|6|9|18|0
22913|0|7|22|1
22914|0|2|25|0
22911|0|6|35|0
23022|16|14|45|0
23021|13|35|45|1
23024|15|20|52|0
22912|4|0|2|0
23747|10|4|20|0
22719|46|5|24|0
22616|2|4|13|1
22690|3|3|16|0
22718|2|1|4|0
22717|4|3|7|0
22687|4|0|5|0
22961|1|0|8|0
22943|11|21|36|0
23453|0|0|7|0
22767|2|3|10|0
23454|0|0|8|0
22768|9|11|15|0
23337|0|0|7|0
23703|3|2|10|1
23532|0|1|3|0
23688|27|18|24|0
23865|0|2|11|0
23866|5|5|14|0
22944|58|13|34|0
22885|40|43|49|0
22458|27|6|35|2
22675|13|16|40|0
22672|3|2|42|0
22674|18|2|32|2
22673|5|2|38|0
22676|2|0|34|0
22949|9|12|39|0
22950|0|4|15|1
22948|8|11|37|1
22947|10|3|31|0
22946|6|8|26|0
22945|26|5|34|0
22810|1|0|11|0
22806|0|0|12|0
22807|0|1|31|0
22975|16|27|43|0
22976|4|4|40|3
22811|0|5|17|0
22809|4|5|37|0
22808|16|19|38|0
22918|25|15|23|0
22707|25|15|45|2
23409|7|18|32|0
23629|0|1|36|0
23678|6|4|32|0
23414|4|1|30|2
23410|0|2|29|0
22887|6|7|41|0
23606|12|22|57|0
22953|9|14|34|0
22951|76|27|44|1
23708|0|1|4|0
23706|0|1|6|0
22954|0|1|12|0
23836|0|0|6|0
23707|2|10|24|0
23438|17|0|23|1
23437|1|2|13|0
22790|0|0|23|0
22787|0|0|7|0
22788|0|0|7|0
22786|1|1|36|0
22886|25|12|44|2
22988|4|0|13|0
22989|8|4|37|2
22990|23|11|39|0
22980|1|3|35|0
22987|4|2|45|0
22983|7|5|40|0
22985|14|7|38|1
22992|0|0|43|0
22981|17|21|45|0
23407|6|2|22|0
23406|17|8|37|0
22982|0|0|13|0
22984|4|2|29|0
22784|3|1|9|0
23447|0|3|18|0
23078|0|1|6|0
22785|2|6|24|1
22920|0|1|34|0
22777|0|0|19|0
22778|0|0|7|0
22776|46|28|48|0
22828|0|6|29|0
22896|0|1|26|0
23075|0|3|38|0
23010|4|4|16|0
23012|14|8|36|1
23013|0|1|30|2
22919|0|7|38|0
23449|8|7|30|0
22818|20|5|33|1
22819|10|11|31|0
22816|1|7|36|1
22824|2|6|31|0
22821|9|5|29|0
22822|67|16|33|0
22815|3|3|33|0
22820|4|2|26|2
22817|14|1|29|0
23109|2|2|9|0
22823|1|3|21|0
23098|1|2|21|0
23099|4|1|29|1
22910|3|0|37|0
22731|2|3|20|0
23573|14|18|33|0
23575|16|5|32|0
23671|0|0|25|1
23672|9|13|32|1
22909|0|2|21|0
22825|1|0|13|0
23214|0|1|21|0
22962|0|0|8|0
22827|0|0|4|0
23628|1|0|31|1
23574|6|5|28|0
23702|29|21|42|2
23701|6|10|36|1
22826|0|0|7|0
23726|38|14|40|0
23567|2|0|13|0
23805|169|50|63|1
23804|4|5|23|0
23831|0|11|30|0
23307|4|7|30|1
22894|0|0|5|0
23828|0|0|4|0
23827|3|1|14|0
23826|0|0|2|0
23850|26|23|30|1
23772|17|5|14|0
23864|1|1|26|0
23830|2|1|8|0
23874|0|0|2|0
23318|0|3|22|0
23319|3|0|4|0
23311|25|13|34|0
23316|30|4|18|0
23317|22|8|24|0
23315|13|8|34|0
23313|7|1|23|1
23314|2|5|15|0
23578|5|4|27|0
23577|37|4|22|0
23293|32|10|34|0
23372|83|37|44|0
21624|194|46|48|0
23375|26|12|46|0
22565|49|11|32|2
23376|8|7|44|0
23822|8|5|32|1
23378|14|28|24|0
23381|21|19|47|0
23383|0|1|10|0
23485|6|7|23|0
23482|10|6|27|2
23481|72|14|26|1
23811|0|1|15|0
23483|0|2|24|0
23907|0|0|24|1
23312|6|5|28|0
23498|3|2|36|0
23497|2|4|33|2
23484|1|1|9|0
23377|2|1|20|0
23379|0|0|8|1
23305|2|4|27|0
23306|0|1|30|0
23490|6|4|20|0
23294|12|7|16|0
23729|3|4|8|1
23585|2|3|8|0
23499|2|1|4|1
23500|1|2|33|0
23494|0|0|6|0
23310|0|1|14|0
23821|0|4|34|0
23380|4|9|13|0
23833|1|4|19|0
23579|0|1|3|0
23851|5|3|14|0
23576|9|1|23|0
23800|7|8|12|0
23373|5|10|14|0
23374|16|13|16|0
23894|40|13|21|3
23422|18|8|25|7
23402|0|1|17|0
23520|35|21|30|3
22116|3|2|5|0
23056|0|0|9|0
23016|36|3|21|3
23017|79|17|18|0
23019|4|1|11|0
23018|18|20|20|3
23020|17|18|18|1
23053|3|3|10|1
23015|3|4|17|4
21737|2|3|2|1
23058|11|15|29|1
23281|0|0|2|0
17122|0|0|4|0
22308|2|3|17|0
23704|3|0|12|1
23808|1|1|2|1
23789|0|1|2|0
23773|10|3|10|1
23370|0|0|4|0
23371|0|2|15|0
23115|3|1|7|1
22792|0|0|8|0
23271|0|3|19|0
23419|8|16|35|0
23586|7|3|9|0
23584|3|0|10|1
22491|2|0|6|0
22447|0|0|3|0
23679|0|0|10|0
23683|0|0|1|0
23420|40|9|35|0
23571|1|4|9|0
23757|3|2|4|0
23134|0|0|4|0
23269|6|3|17|0
23136|9|1|7|1
21271|0|0|10|0
23133|0|2|7|0
23273|4|6|21|0
22439|7|3|19|0
23275|0|0|6|0
23276|0|0|4|0
23359|2|7|17|1
23361|17|7|13|0
22736|4|1|13|1
23357|6|4|20|0
23358|2|3|16|0
22737|2|6|17|0
23476|0|0|4|0
23278|0|0|2|0
23423|0|1|21|1
23424|3|1|15|0
23480|0|1|18|0
23274|15|6|22|0
23427|0|0|6|0
23428|0|0|4|0
23505|8|2|14|0
23429|1|1|11|0
23504|1|3|16|0
23279|0|0|7|0
23595|0|0|2|0
23277|0|0|11|0
21047|1|0|2|0
23468|33|9|19|0
23360|0|0|5|0
23687|1|1|10|0
23686|1|5|12|0
23840|7|4|11|0
23730|1|0|4|0
23780|1|0|5|0
23758|1|1|2|0
23779|0|2|4|0
23854|7|3|8|0
23731|3|2|10|1
23858|17|2|14|0
23895|0|3|10|0
23870|3|4|8|1
23892|6|3|9|0
23891|1|1|7|0
23754|3|1|7|1
23467|0|0|2|0
23435|52|13|20|0
23433|5|2|5|1
23431|2|0|4|0
23432|0|0|4|0
23430|2|0|8|0
23436|37|22|18|0
23463|0|3|4|0
23464|4|2|18|0
23461|10|6|20|1
21724|0|1|6|0
22071|0|1|10|0
22332|0|1|18|0
23444|6|0|13|0
23466|2|3|11|1
23738|0|0|2|0
23739|5|7|19|0
23434|10|4|13|0
23728|12|7|15|2
22069|3|0|4|0
23607|0|0|8|0
22070|2|0|4|0
23767|8|8|9|2
23769|29|11|10|0
20804|0|1|6|0
23855|0|0|1|0
21989|2|0|8|0
23853|8|5|13|0
23839|0|0|12|0
22793|1|1|2|0
22942|11|3|18|7
10895|3|3|6|0
22846|11|6|12|0
23309|0|1|7|0
23303|6|10|22|6
23266|2|3|16|2
5401|4|3|7|0
23265|0|0|2|0
23521|3|1|10|1
23558|2|0|2|0
23582|19|1|17|1
23559|1|1|13|1
23557|0|1|3|0
23748|1|3|14|0
23751|2|1|7|1
23784|31|10|16|3
23879|0|1|2|0
1742|7|3|6|0
23297|2|2|12|2
23522|8|5|9|1
23814|4|7|8|0
23792|10|8|9|1
22713|1|1|14|5
22714|0|0|1|1
22735|0|0|2|0
23302|0|0|1|0
23841|0|0|2|0
23834|0|1|4|1
21663|0|0|1|0
23354|0|1|4|2
23026|38|43|43|7
22765|1|1|4|1
23790|0|0|2|0
23039|0|1|22|0
23025|3|3|22|3
23040|20|7|16|5
23041|20|5|26|2
23034|2|0|9|0
23032|0|0|2|0
23043|1|0|6|3
23029|14|7|22|4
23038|14|13|15|4
23646|5|0|2|0
23037|1|1|4|0
23030|0|0|2|0
23885|0|0|32|0
23189|0|0|2|0
22263|0|0|2|0
23570|1|2|6|1
23566|0|0|4|0
22584|0|8|33|1
22668|22|16|17|2
22666|0|3|38|0
22510|15|7|36|0
22511|2|8|33|3
23630|0|0|8|0
20888|16|13|31|3
20887|14|4|22|0
22641|9|8|23|1
22631|6|7|17|1
22634|9|5|22|0
22635|0|0|7|0
22637|1|0|4|0
22639|11|13|23|0
22638|11|4|20|1
22642|18|3|19|6
22644|43|30|30|1
22647|0|1|21|0
22645|13|5|27|0
22646|4|2|15|1
22667|36|9|30|4
22632|0|0|3|0
22630|35|7|30|1
22636|0|0|2|0
22640|21|12|30|0
22633|0|0|19|0
22583|5|3|10|0
22669|11|6|31|0
22643|1|2|24|0
20889|7|12|26|0
23538|0|0|2|0
23563|25|17|32|1
23562|0|0|6|0
20991|47|12|34|0
23213|0|0|18|0
22922|5|4|5|1
23583|20|18|39|3
22858|65|17|69|0
21032|0|0|5|0
22916|0|1|2|0
21025|0|0|7|0
22861|0|0|17|0
22862|33|5|35|0
22859|3|2|26|2
22860|6|8|47|0
22662|9|8|20|1
22663|9|3|18|0
22940|0|2|2|0
21057|15|6|45|2
21358|2|1|3|0
22891|0|0|22|0
22837|4|0|7|0
22835|10|4|23|1
22836|3|1|25|1
22838|4|5|24|0
23057|4|2|25|0
22907|0|0|3|1
22906|25|5|21|0
22671|3|4|17|0
22905|0|0|7|1
22840|0|1|11|0
